text,account_age,posting_frequency,label
Barkada reunion at Jollibee! Ang tanda na natin pero same energy pa rin. Note 5428.,2697,0.69,0
You're in! ₱100 lang ang registration fee for the online tutor position. Deducted sa first salary mo. Ref 8879.,115,12.98,1
"Hi, I need the UnionBank verification code sent to this number. It's for my account ending in 2998. Thank you!",74,3.82,1
"Concert tickets available! ₱50,000 each. Limited supply. PM to reserve. GCash payment only. Ref 9646.",19,20.44,1
Nag-open ako ng separate account for travel savings. Hopefully enough na by next year. Note 0088.,774,0.39,0
"Lods, legit seller ako. Air Jordan for $200. Sealed, brand new. Shipping via Flash Express. PM to order! Ref 5178.",102,3.11,1
Double your money in 3 days! Our forex trading bot has 99% win rate. Join now: bit.ly/earn5586. Ref 3672.,112,3.75,1
Pre-order na! branded bag arriving in isang linggo. Slot payment: ₱750. Balance upon arrival. Ref 9564.,13,10.4,1
"Mga lods, may work-from-home encoding daw na earn ₱3,000 to ₱8,000 daily. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0180.",12,16.28,1
Naglaro kami ng board games ng barkada. Ang saya! Walang phones allowed. Note 7434.,2233,1.05,0
"Good news! If you want mobile earning app, they claim you can unlock a bonus after three referrals. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0689.",5,21.5,1
"Attention po! If you want shopping voucher promo, they claim you can get a commission for every successful invite. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0634.",10,26.39,1
"Small win today, bumalik ako sa gym. Ang simple ng araw pero okay lang. Need ko talaga ng rest after that. Note 0654.",1656,1.66,0
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. connect your wallet for verification, lods. open until midnight only. Ref 0168.",48,20.53,1
"Napa-post lang ako! nag-shoot ako ng photos sa hapon, then naglaan ako ng time para magpahinga. Back to reality tomorrow haha. Note 0649.",1171,0.42,0
Maya ALERT: Unauthorized cashout detected. Secure now: tinyurl.com/free5300.,101,1.12,1
"Congratulations! Your loan of ₱50,000 has been approved! Kindly pay the processing fee of ₱750 to release your proceeds. t.me/group8541. Ref 6901.",297,6.1,1
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. click the link in the post. first come, first served. Ref 0817.",1,17.85,1
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0783.",3,9.05,1
Cooked a healthy meal today — grilled fish and salad. Ang sarap pala! Note 6663.,522,2.48,0
Started a 30-day fitness challenge. Day 1 done! Sana kayanin hanggang end. Note 6148.,505,0.98,0
Nag-gaming buong gabi. Di ko namalayan late na pala. Oops! Note 9233.,2589,1.25,0
"Pera habang natutulog — hindi na bago to! Investment app na legit, SEC-approved: link.ph/8001. Ref 6074.",2,27.17,1
First time ko mag-cook para sa family. Medyo burnt pero appreciate nila effort haha. Note 5686.,881,8.73,0
"After work, natapos ko rin yung report. Ang simple ng araw pero okay lang. Walang grand plan, enjoy lang muna. Note 0786.",955,0.64,0
"Thank God, approved na yung scholarship allowance ko. Huge help for my school expenses. Note 0294.",1849,2.59,0
"Hi, I need the Security Bank verification code sent to this number. It's for my account ending in 2077. Thank you!",32,14.39,1
Wholesale Samsung Galaxy S24 — ₱250 per unit! Minimum order 10 pcs. Full payment before shipping. rebrand.ly/9598. Ref 9710.,48,25.89,1
URGENT: Your Landbank account is being accessed right now. Send us the OTP immediately to lock it down.,69,2.73,1
Nag-rosary kami ng family kagabi. Ang peaceful ng feeling. Note 8798.,323,0.5,0
"Looking for people interested in part-time data entry? Sabi nila secure a high-paying slot, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0421.",49,8.04,1
Good day! Coins.ph tech team. Your account is under maintenance. Kindly share the code we sent for verification purposes.,31,0.83,1
Ang ganda ng podcast na na-discover ko. Perfect for commute listening. Note 4486.,31,2.26,0
"Gadget sale! smartwatch — ₱5,000! Nationwide delivery. Order here: cutt.ly/9598. GCash/Maya accepted. Ref 7347.",8,28.09,1
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0793.",13,26.35,1
Just opened a savings account at BPI para masanay akong magtabi ng money every month. Note 0260.,1252,0.56,0
Nag-apply ako sa scholarship. Sana makapasa para makatipid sa tuition. Note 4960.,15,2.77,0
Nag-compare ako ng prices sa Lazada at Shopee. Shopee won this time! Note 8340.,2611,1.36,0
"Boss, approved ka na for ₱100,000! Proceed ka lang ng payment ng ₱250 sa account na to para ma-release na. Ref 3769.",35,25.33,1
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0478.",58,6.61,1
Nag-request ako ng account recovery sa Security Bank. Pwede mo ba i-forward yung code na matatanggap mo? Wala kasi akong access sa number ko.,46,27.42,1
Jeremiah 29:11 — For I know the plans I have for you. Claim it! 🙏 Note 1870.,49,1.65,0
Please pay first to reserve the item. Limited stocks only. Kindly settle payment immediately. Ref 7065.,58,2.95,1
Hydration reminder: Drink your water! 💧 Hindi joke yung 8 glasses a day. Note 2833.,1299,0.39,0
Bought school supplies online for my kids. Ang mura compared sa physical store! Note 1567.,1937,0.23,0
"Small win today! finally napanood ko yung movie, then naglaan ako ng time para magpahinga. Need ko talaga ng rest after that. Note 1187.",1293,14.49,0
Family dinner tonight! Ang saya pag kumpleto ang pamilya. Note 4843.,255,4.85,0
"Board exam results are out next week. Lord, please! 🙏 Note 4885.",53,0.38,0
Praying for everyone going through tough times. God has a plan for you. 🙏 Note 8199.,858,0.83,0
Bought school supplies online for my kids. Ang mura compared sa physical store! Note 5498.,2275,0.81,0
Received my salary today and immediately set aside money for rent and utilities. Adulting talaga. Note 0010.,1311,2.58,0
Blessed Sunday everyone! Remember to go to church and thank Him for everything. Note 3267.,10,1.32,0
Nag-try ako ng intermittent fasting. Day 3 palang pero feeling ko effective na. Note 4678.,1177,0.84,0
"Last chance to join our exclusive trading group! Only ₱200 membership fee. Earn ₱25,000 daily: tinyurl.com/free7082. Ref 3512.",59,3.89,1
"Mga lods, nag-lunch kami ng family. Needed that break today. Simple things pero nakaka-good mood. Note 0880.",1970,3.0,0
Nag-return ako ng product sa Shopee. Smooth naman yung return process. Note 1001.,610,2.47,0
"Small win today! busy yung small shop this morning, then naglaan ako ng time para magpahinga. Sulit naman kahit pagod. Note 0511.",1290,2.28,0
"This is automated BDO security. Transaction of ₱7,500 initiated. Forward the OTP to block it. Ref 8228.",98,3.43,1
"Nag-iipon ka pa rin sa bangko? Mag-invest ka na! ₱7,500 monthly returns guaranteed: link.ph/3466. Ref 5789.",37,25.1,1
"Kuya/Ate, nag-update ako ng contact info sa UnionBank. Kailangan yung code na na-send sa old number mo. Help naman!",15,23.28,1
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. click the link in the post. first come, first served. Ref 0697.",1,10.33,1
"Looking for people interested in part-time data entry? Sabi nila secure a high-paying slot, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0106.",34,13.31,1
"His grace is sufficient. Whatever you're going through, trust the process. 🙏 Note 3859.",2057,0.75,0
Bible reading before bed — best habit I've developed this year. Note 2509.,1116,0.2,0
Earn $100 instantly by simply signing up! Use my referral code: WINNER01 🤑. Register: tinyurl.com/free6953. Ref 9999.,23,8.31,1
"Sorry po, hindi na po available yung COD option. Pwede po ba GCash/Maya payment na lang? Ship within isang linggo. Ref 7907.",41,29.27,1
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. At least productive ang araw. Note 0917.",2858,1.7,0
Thankful for another day of life. Not everyone gets this chance. Note 3378.,1634,2.16,0
Today felt simple: naglinis ako ng garden. Back to reality tomorrow haha. Note 0339.,812,2.11,0
FINAL NOTICE — PNB acct suspended. Reactivate: rebrand.ly/3466. Ref 8966.,45,18.98,1
Ang saya — na-regularize na ako sa company! 6 months of probation done. Note 9930.,244,4.79,0
"Congratulations! Your loan of ₱1,000,000 has been approved! Kindly pay the processing fee of ₱999 to release your proceeds. shorturl.at/5249. Ref 9872.",40,3.29,1
Pa-help naman — may nag-withdraw ng ₱500 sa GrabPay ko. Paki-send yung cancellation code na na-receive mo.,19,27.76,1
Thankful for another day of life. Not everyone gets this chance. Note 8129.,1371,0.88,0
DSWD 4Ps Update: You are eligible for additional cash aid of $50. Register here: bit.ly/earn7537. Ref 9774.,2,21.12,1
Update po: May additional insurance fee pa po ng ₱100 para ma-finalize yung loan niyo. Kailangan po today. Ref 9427.,13,0.8,1
PNB notice: Unusual activity was detected. Please complete the security form using the page sent in this message before your access is restricted. Ref 5418.,57,13.73,1
May bagong promo yung bank ko for savings account. Okay naman yung terms. Note 4088.,1315,1.0,0
Random update: nag-grocery ako pagkatapos ng work. Need ko talaga ng rest after that. Note 0374.,1506,2.06,0
"Pre, may alam akong legit na sideline — ₱1,000 per day. Gamit lang ng phone mo. PM me for details. Ref 3986.",66,1.66,1
Happy birthday sa aking bestfriend! Sana marami pang blessings ang dumating sayo. Note 1592.,15,2.11,0
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. connect your wallet for verification, lods. open until midnight only. Ref 0108.",48,16.77,1
Ang cute ng pamangkin ko! Bagong tawa niya ang highlight ng araw ko. Note 2320.,737,1.33,0
Bought a secondhand laptop using money I saved for months. Super happy with the purchase. Note 0112.,401,2.85,0
"Small win today! nag-lunch kami ng family, then naglaan ako ng time para magpahinga. Back to reality tomorrow haha. Note 1986.",332,6.61,0
Thank you Lord for another year of life and countless blessings! 🙏🎂 Note 6557.,1878,0.62,0
"Ate pa-send lang po ng OTP, nag-register kasi ako sa ShopeePay pero number mo nalagay ko.",56,12.05,1
Working overtime again tonight. Pagod pero kailangan talaga. Note 4161.,1617,1.1,0
Nag-hike kami sa Trinoma — ang ganda ng view sa top! Worth the climb. Note 2228.,633,15.44,0
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. connect your wallet for verification, lods. open until midnight only. Ref 0288.",48,28.05,1
"Uy, may nag-try mag-login sa Coins.ph mo. Hindi ikaw yon? Confirm mo dito: bit.ly/earn6166. Ref 3238.",272,14.46,1
Metrobank notice: Unusual activity was detected. Please update your account information using the page sent in this message before your access is restricted. Ref 0605.,17,26.24,1
"Complete simple tasks and receive commissions immediately! ₱3,000 daily potential. Join: t.me/group7567. Ref 5137.",189,19.29,1
Got paid for a legitimate freelance project today. Deposited most of it and kept a little for weekend food. Note 0038.,1326,2.54,0
Random update: nag-grocery ako pagkatapos ng work. At least productive ang araw. Note 8650.,2961,1.22,0
I compared bank savings products today for a class assignment. Finance topics are surprisingly interesting. Note 0277.,2901,0.12,0
Praise God for the financial breakthrough! Finally paid off all my debts. 🙏 Note 4570.,769,2.04,0
Flex ko lang — zero credit card debt for 6 months straight! Discipline is key. Note 7563.,57,0.54,0
"Gusto mo kumita habang naka-phone lang? Like products and earn ₱1,500 daily. Proven: t.me/group4496. Ref 8880.",22,0.74,1
Ang ganda ng praise and worship kanina. Na-touch talaga ako. Note 1669.,592,17.78,0
J&T Express: Package #4755 requires additional shipping fee of ₱150. Pay here: bit.ly/earn3550.,12,0.77,1
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. connect your wallet for verification, lods. open until midnight only. Ref 0438.",18,12.44,1
Celebrated my grandparent's anniversary. 50 years together — true love! Note 2917.,2400,0.8,0
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. At least productive ang araw. Note 0677.",1186,0.38,0
This is an automated message from EastWest Bank. Your account security settings need updating. Visit wa.me/5586 within 24 hours. Ref 3055.,3,27.81,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0687.",51,18.04,1
"Crypto prices are interesting to watch, but I'm only reading about the market for now. Note 3472.",2249,1.62,0
"Random thought! naabutan ako ng traffic pauwi, then naglaan ako ng time para magpahinga. At least productive ang araw. Note 0967.",2306,2.46,0
"PM sent! Para ma-reserve yung mountain bike, need ko ng ₱100 down payment. Balance upon delivery. Ref 3812.",1288,16.56,1
Nag-binge watch kami ng K-drama buong weekend. Worth it naman! Note 8656.,1340,17.68,0
"Nakaka-₱25,000 na ako per day dito sa trading. Hindi scam to, may SEC papers. Sama ka na: forms.gle/6751. Ref 6440.",1996,13.94,1
COD order arrived today. Exactly as described — honest seller! 5 stars. Note 7117.,1479,18.18,0
Surprise birthday party for mama! Ang saya ng reaction niya! 🎂 Note 5828.,258,0.56,0
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0988.",28,13.56,1
